	GSM461182_untreat_single	GSM461178_untreat_paired	GSM461177_untreat_paired	GSM461176_untreat_single	GSM461181_treat_paired	GSM461180_treat_paired	GSM461179_treat_single	GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0031547	515.002061365899	401.176684415223	278.44560167805	274.527499065084	120.693479366901	118.042290949825	156.280811948981	FBgn0031547	266.309775541423	-1.43231318188766	0.223857880703387	-6.39831475839567	1.57101181625028e-10	8.33792835728906e-09	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0031258	180.834057146279	164.1177345335	205.334186712305	231.945678954624	62.809871915428	65.7450734404088	99.1176961689845	FBgn0031258	144.272042695933	-1.3072882008729	0.21904944610887	-5.96800505134883	2.40171935730819e-09	1.00373305121126e-07	chr2L	458875	472200	-	protein_coding	CG4297
FBgn0264437	65.0002601723951	28.8725644086713	23.3334303082165	47.0904834162736	118.230347134923	147.92641524092	503.454964667858	FBgn0264437	133.415495049894	2.79930420367378	0.273118516477202	10.2494120127057	1.19065618205215e-24	2.78388287322517e-22	chr2L	8590369	8594489	-	ncRNA	lncRNA:CR43855
FBti0063710	5.00002001326116	1.51960865308797	6.22224808219107	3.00577553720895	11.0840950438991	13.4478559309927	27.7949095077046	FBti0063710	9.72493039547794	2.27028879130044	0.765626813527274	2.96526813218717	0.00302419219844927	0.0309246887810693	chr2L	7232880	7233224	+	transposable_element	NA
FBgn0027348	359.168104285927	302.402121964505	294.001221883528	250.481294767413	169.956124006452	143.443796597256	131.108063715588	FBgn0027348	235.794389602953	-1.04740233264958	0.186284997878782	-5.62258015715866	1.88126226753513e-08	6.8095396972579e-07	chr2L	14013003	14019328	+	protein_coding	bgm
FBgn0031688	17.5000700464141	24.3137384494074	9.3333721232866	22.0423539395323	36.9469834796635	53.7914237239708	59.7852770543081	FBgn0031688	31.9590312595118	1.50080135080713	0.416363366156894	3.60454706824904	0.000312697777763859	0.00467210444807452	chr2L	5207266	5209345	+	protein_coding	Cyp28d2
FBgn0051642	43.3335067815967	39.5098249802871	65.3336048630062	40.5779697523209	173.650822354419	204.706251394	173.587076359438	FBgn0051642	105.814150926438	1.94429739822329	0.241781699435502	8.04154078974018	8.87158050029237e-16	9.24675215759389e-14	chr2L	6118511	6120522	+	protein_coding	CG31642
FBgn0001137	730.002921936129	615.441504500626	566.224575479387	554.064624025517	247.544789313746	221.142519754102	237.043379197783	FBgn0001137	453.066330601041	-1.37609758347823	0.148117153272004	-9.29060242571059	1.53417499948689e-20	2.60238194520805e-18	chr2L	8431085	8433598	-	protein_coding	grk
FBgn0043364	1246.67165663978	1303.82422434947	1267.78304674643	2213.25272056486	601.004264602527	533.431618596044	841.713769054074	FBgn0043364	1143.9544715076	-1.12215703791462	0.165548174768724	-6.77843195482105	1.2148716991947e-11	8.21082427322915e-10	chr2L	476445	479688	-	protein_coding	cbt
FBgn0267252	155.833957079973	126.127518206301	132.22277174656	172.832093389515	56.6520413354841	43.3319802220876	61.3585738188951	FBgn0267252	106.908419399831	-1.39029415064249	0.229472033088322	-6.05866489232428	1.37255999940042e-09	6.05817171163932e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0031703	84.1670035565628	155.000082614972	140.000581849299	138.766637301147	34.483851247686	31.3783305056497	37.234690095227	FBgn0031703	88.7187395957919	-1.89997554237507	0.285377971104396	-6.65775124485704	2.78048843162286e-11	1.70595783134534e-09	chr2L	5339131	5342234	-	protein_coding	CG12512
FBgn0032638	240.834297305412	155.000082614972	152.445078013681	154.797440166261	50.4942107555402	62.7566610112993	73.9449479355916	FBgn0032638	127.181816828965	-1.43111054626519	0.237298032959853	-6.0308571816409	1.63092274276787e-09	7.1258144685277e-08	chr2L	17454262	17455923	-	protein_coding	SPH93
FBgn0260011	27.5001100729364	44.068650939551	29.5556783904076	25.0481294767413	177.345520702385	185.281570604788	131.63249597045	FBgn0260011	88.6331651653228	2.31368418708381	0.257377588297166	8.98945476329684	2.4845993171544e-19	3.64309638859367e-17	chr2L	14047581	14048863	+	protein_coding	NimC4
FBgn0031322	475.835237928687	626.078765072242	535.113335068432	502.966439892965	268.481413285555	191.258395463007	153.134218419807	FBgn0031322	393.266829304385	-1.4740817976052	0.160222124518168	-9.20023874379507	3.57155337568392e-20	5.82971853830974e-18	chr2L	1185756	1196807	+	protein_coding	CG5001
FBgn0010097	80.8336568810554	75.9804326543983	66.8891668835539	60.6164733337139	195.819012442217	158.385858742803	120.619418618341	FBgn0010097	108.449145650869	1.07947839269392	0.238213326931392	4.53156171654839	5.8549226293961e-06	0.000145131620822079	chr2L	19183862	19185726	-	protein_coding	gammaTub37C
FBgn0262620	193.334107179431	151.960865308797	154.000640034229	200.38503581393	272.176111633521	261.48608754708	540.689654763084	FBgn0262620	253.433214611439	1.10689843876617	0.179842673660884	6.15481529624816	7.51650445538508e-10	3.49598279803959e-08	chr2L	21657624	21658249	+	ncRNA	lncRNA:CR43144
FBgn0283658	1738.34029127713	1791.61860199071	1879.1189208217	1508.39835708936	873.180376236048	853.19174851076	698.01933122179	FBgn0283658	1334.55251816393	-1.14113140140011	0.105184151475168	-10.8488910676767	2.01859480931335e-27	5.82095456512327e-25	chr2L	7426865	7430329	+	protein_coding	muc
FBgn0013688	8.3333666887686	1.51960865308797	1.55556202054777	7.51443884302238	3.69469834796635	0	144.743302342009	FBgn0013688	23.9087109850574	3.45060022293414	0.734150759232754	4.70012484430349	2.60002490159129e-06	6.96371994540751e-05	chrM	14130	14916	-	rRNA	mt:srRNA
FBgn0013680	62.5002501657645	4.5588259592639	4.6666860616433	45.0866330581343	6.15783057994392	10.4594435018832	408.00829428291	FBgn0013680	77.348280515649	2.37621622546796	0.484700545268468	4.90244182447084	9.46526510864924e-07	2.70244252326484e-05	chrM	239	1263	+	protein_coding	mt:ND2
